customer_id,type_of_client,total_ytd_order,total_quantity,avg_quantity,total_order_amount_ytd,avg_total_order_amount_ytd,completed_years_of_education,education_over_age,loyalty,YTD_amount_negative,total_order_amount_Q1,total_order_amount_Q2,total_order_amount_Q3,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
151998766,Wholesaler,340,1209,3.5559,2647.09,7.785559,12,102.0000,26,1,537.30,946.83,341.50,821.46,1,1,0,Private,Tech-support,United-States,40,Assoc-acdm,12,Never-married,Not-in-family,Black
154621564,NULL,8,310,38.7500,190.76,23.845000,16,3.2000,21,1,158.40,0.00,32.36,0.00,1,0,1,Private,Prof-specialty,United-States,40,Doctorate,16,Married-civ-spouse,Wife,White
154671914,NULL,8,17,2.1250,24.85,3.106250,10,2.8568,15,1,0.00,0.00,11.60,13.25,1,0,1,Private,Adm-clerical,United-States,28,Some-college,10,Married-civ-spouse,Wife,White
155605602,NULL,86,179,2.0814,637.47,7.412442,9,14.6028,9,1,0.00,0.00,414.99,222.48,1,0,0,Private,Priv-house-serv,United-States,53,HS-grad,9,Divorced,Not-in-family,White
157540725,Wholesaler,237,541,2.2827,1281.83,5.408565,9,53.3250,25,1,0.00,0.00,843.30,438.53,1,0,1,Private,Adm-clerical,United-States,40,HS-grad,9,Married-spouse-absent,Own-child,White
157585188,NULL,125,295,2.3600,572.75,4.582000,10,50.0000,8,1,0.00,0.00,405.52,167.23,1,0,1,Private,Adm-clerical,United-States,25,Some-college,10,Married-spouse-absent,Unmarried,White
157776813,NULL,144,280,1.9444,490.65,3.407292,4,8.5968,0,1,0.00,0.00,0.00,490.65,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,67,7th-8th,4,Married-civ-spouse,Husband,White
158822963,Wholesaler,38,98,2.5789,531.12,13.976842,11,12.2930,0,1,0.00,0.00,0.00,531.12,1,0,0,Private,Tech-support,United-States,34,Assoc-voc,11,Never-married,Not-in-family,White
159883146,NULL,524,1282,2.4466,2441.62,4.659580,9,117.9000,19,1,0.00,0.00,428.95,2012.67,1,1,1,Private,Craft-repair,United-States,40,HS-grad,9,Married-civ-spouse,Husband,White
160321480,Wholesaler,16,75,4.6875,92.86,5.803750,10,3.0192,0,1,0.00,0.00,0.00,92.86,1,0,0,Federal-gov,Exec-managerial,United-States,53,Some-college,10,Separated,Not-in-family,White
161043500,NULL,2,-3,-1.5000,-21.41,-10.705000,9,0.3158,0,0,0.00,0.00,0.00,-21.41,0,1,1,Federal-gov,Craft-repair,United-States,57,HS-grad,9,Married-civ-spouse,Husband,Black
162492885,NULL,56,95,1.6964,292.24,5.218571,10,19.3088,0,1,0.00,0.00,292.24,0.00,1,0,1,Local-gov,Adm-clerical,United-States,29,Some-college,10,Married-spouse-absent,Unmarried,White
164432861,NULL,12,34,2.8333,98.70,8.225000,9,2.5716,0,1,0.00,98.70,0.00,0.00,1,0,0,Private,Machine-op-inspct,United-States,42,HS-grad,9,Widowed,Not-in-family,White
164579033,Wholesaler,201,553,2.7512,1093.22,5.438905,16,47.9988,25,1,0.00,151.63,0.00,941.59,1,1,1,Self-emp-not-inc,Prof-specialty,United-States,67,Doctorate,16,Married-civ-spouse,Husband,White
165184983,Wholesaler,195,624,3.2000,1263.89,6.481487,7,44.0310,7,1,0.00,633.13,653.86,-23.10,0,0,1,Private,Sales,India,31,11th,7,Married-spouse-absent,Own-child,Asian-Pac-Islander
165627033,NULL,127,382,3.0079,1096.36,8.632756,6,24.5745,28,1,181.29,559.64,355.43,0.00,1,0,0,Private,Sales,United-States,31,10th,6,Divorced,Other-relative,White
165631492,Wholesaler,272,1001,3.6801,4643.88,17.073088,9,52.0880,19,1,3611.15,204.61,828.12,0.00,1,0,0,Private,Other-service,United-States,47,HS-grad,9,Separated,Not-in-family,White
167816376,Wholesaler,133,436,3.2782,1028.89,7.736015,11,34.8327,22,1,220.92,0.00,529.77,278.20,1,0,0,Federal-gov,Adm-clerical,United-States,42,Assoc-voc,11,Divorced,Unmarried,Black
169633525,NULL,47,242,5.1489,255.94,5.445532,10,23.5000,24,1,107.67,13.00,41.00,94.27,1,1,0,Private,Farming-fishing,United-States,20,Some-college,10,Never-married,Own-child,White
169759447,NULL,2,10,5.0000,31.65,15.825000,11,0.5642,0,1,0.00,0.00,0.00,31.65,1,1,1,Private,Tech-support,Philippines,39,Assoc-voc,11,Married-civ-spouse,Husband,Asian-Pac-Islander
170853963,Wholesaler,84,399,4.7500,960.28,11.431905,13,22.7472,24,1,0.00,133.05,469.81,357.42,1,1,1,Local-gov,Prof-specialty,United-States,48,Bachelors,13,Married-civ-spouse,Husband,White
170893651,NULL,2,6,3.0000,3.26,1.630000,9,0.6428,0,1,0.00,3.26,0.00,0.00,1,1,1,Private,Other-service,United-States,28,HS-grad,9,Married-civ-spouse,Husband,Other
173623953,NULL,13,156,12.0000,304.30,23.407692,3,0.8476,0,1,0.00,304.30,0.00,0.00,1,1,1,Private,Machine-op-inspct,Mexico,46,5th-6th,3,Married-civ-spouse,Husband,White
173759716,NULL,6,866,144.3333,2203.20,367.200000,11,1.4040,5,1,0.00,-1591.20,0.00,3794.40,1,0,0,Private,Exec-managerial,United-States,47,Assoc-voc,11,Never-married,Own-child,White
176152788,NULL,19,70,3.6842,280.36,14.755789,10,4.6341,0,1,0.00,280.36,0.00,0.00,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,41,Some-college,10,Married-civ-spouse,Husband,White
176454878,NULL,14,187,13.3571,349.63,24.973571,10,4.6662,11,1,0.00,0.00,0.00,349.63,1,1,1,Private,Handlers-cleaners,Poland,30,Some-college,10,Married-civ-spouse,Husband,White
176640869,Wholesaler,76,2124,27.9474,2058.09,27.080132,9,18.4832,19,1,193.95,749.00,708.07,407.07,1,0,0,Private,Other-service,United-States,37,HS-grad,9,Divorced,Not-in-family,Black
177361103,Personal,15,8,0.5333,55.62,3.708000,13,8.1255,19,1,0.00,-53.10,113.55,-4.83,0,0,0,Private,Sales,United-States,24,Bachelors,13,Never-married,Not-in-family,White
179296434,NULL,53,171,3.2264,673.92,12.715472,5,5.0986,12,1,0.00,0.00,331.21,342.71,1,0,0,Private,Other-service,United-States,52,9th,5,Separated,Not-in-family,Black
180175503,Wholesaler,95,280,2.9474,567.40,5.972632,8,16.1690,22,1,93.83,-10.75,284.86,199.46,1,1,1,Local-gov,Adm-clerical,Puerto-Rico,47,12th,8,Married-civ-spouse,Husband,White
181395061,Personal,15,52,3.4667,229.88,15.325333,10,3.4890,11,1,0.00,0.00,165.20,64.68,1,1,0,Private,Prof-specialty,United-States,43,Some-college,10,Separated,Not-in-family,Black
181907664,NULL,63,195,3.0952,485.17,7.701111,10,27.3924,22,1,0.00,0.00,0.00,485.17,1,0,0,Private,Other-service,United-States,23,Some-college,10,Never-married,Own-child,White
182810777,NULL,11,17,1.5455,34.96,3.178182,13,5.2965,0,1,0.00,0.00,34.96,0.00,1,0,0,Local-gov,Adm-clerical,United-States,27,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander
183367846,NULL,183,543,2.9672,1201.63,6.566284,9,39.2169,27,1,188.16,505.10,308.72,199.65,1,0,0,Private,Sales,United-States,42,HS-grad,9,Never-married,Not-in-family,White
184385499,Wholesaler,165,497,3.0121,959.85,5.817273,12,56.5785,14,1,356.88,134.20,0.00,468.77,1,1,0,Self-emp-not-inc,Craft-repair,United-States,35,Assoc-acdm,12,Never-married,Not-in-family,White
184859772,NULL,14,90,6.4286,187.20,13.371429,9,4.4996,9,1,0.00,143.26,0.00,43.94,1,0,0,Private,Other-service,United-States,28,HS-grad,9,Never-married,Not-in-family,White
185557148,Wholesaler,29,109,3.7586,282.42,9.738621,11,9.3815,15,1,101.06,0.00,0.00,181.36,1,1,0,Local-gov,Adm-clerical,United-States,34,Assoc-voc,11,Never-married,Own-child,White
186410776,NULL,239,744,3.1130,2125.63,8.893849,10,35.6827,24,1,397.95,709.23,552.30,466.15,1,1,1,State-gov,Farming-fishing,United-States,67,Some-college,10,Married-civ-spouse,Husband,White
186965300,NULL,23,118,5.1304,397.00,17.260870,14,6.3135,0,1,397.00,0.00,0.00,0.00,1,1,1,Private,Exec-managerial,United-States,51,Masters,14,Married-civ-spouse,Husband,White
188261703,Wholesaler,10,29,2.9000,102.65,10.265000,9,2.8130,14,1,0.00,32.10,0.00,70.55,1,1,0,Private,Handlers-cleaners,United-States,32,HS-grad,9,Divorced,Not-in-family,White
188540150,Wholesaler,54,159,2.9444,314.96,5.832593,6,5.2272,0,1,0.00,0.00,0.00,314.96,1,1,0,Private,Other-service,United-States,62,10th,6,Divorced,Not-in-family,White
188779142,NULL,229,760,3.3188,1582.47,6.910349,10,104.0805,30,1,365.71,313.65,393.29,509.82,1,0,1,Private,Exec-managerial,United-States,22,Some-college,10,Married-civ-spouse,Wife,White
188959230,Wholesaler,157,444,2.8280,1105.08,7.038726,10,28.0402,21,1,283.56,196.74,397.57,227.21,1,0,0,Private,Other-service,United-States,56,Some-college,10,Divorced,Not-in-family,White
192142895,NULL,10,16,1.6000,31.09,3.109000,12,5.4550,0,1,0.00,0.00,31.09,0.00,1,1,0,Private,Handlers-cleaners,United-States,22,Assoc-acdm,12,Never-married,Own-child,White
193265286,NULL,13,51,3.9231,182.31,14.023846,9,5.0869,0,1,0.00,182.31,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,23,HS-grad,9,Never-married,Not-in-family,White
195282872,NULL,64,138,2.1563,427.33,6.677031,7,14.9312,20,1,89.70,0.00,129.60,208.03,1,0,0,Private,Sales,United-States,30,11th,7,Separated,Not-in-family,White
196073691,Wholesaler,71,232,3.2676,562.47,7.922113,13,22.5141,23,1,47.94,172.96,213.97,127.60,1,1,0,Local-gov,Prof-specialty,United-States,41,Bachelors,13,Never-married,Not-in-family,White
196203757,NULL,36,167,4.6389,353.16,9.810000,9,6.7500,0,1,0.00,0.00,353.16,0.00,1,1,1,Private,Machine-op-inspct,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
198522640,NULL,87,326,3.7471,855.62,9.834713,13,47.1279,19,1,0.00,855.62,0.00,0.00,1,1,0,Private,Adm-clerical,United-States,24,Bachelors,13,Never-married,Own-child,White
198617261,NULL,17,66,3.8824,242.60,14.270588,7,3.2164,9,1,0.00,0.00,0.00,242.60,1,1,1,Private,Craft-repair,United-States,37,11th,7,Married-civ-spouse,Husband,White
200022368,NULL,30,67,2.2333,129.25,4.308333,6,5.4540,0,1,0.00,129.25,0.00,0.00,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,33,10th,6,Married-civ-spouse,Husband,White
200735891,NULL,5,-5,-1.0000,-21.85,-4.370000,10,0.8195,0,0,-21.85,0.00,0.00,0.00,1,1,1,Self-emp-not-inc,Adm-clerical,United-States,61,Some-college,10,Married-civ-spouse,Husband,White
202546788,NULL,53,169,3.1887,323.54,6.104528,13,16.8063,0,1,0.00,0.00,0.00,323.54,1,1,1,Self-emp-not-inc,Sales,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
202554903,NULL,137,295,2.1533,716.27,5.228248,9,38.5381,21,1,304.73,114.62,137.69,159.23,1,1,1,Private,Transport-moving,United-States,32,HS-grad,9,Married-civ-spouse,Husband,White
202616221,NULL,149,415,2.7852,1478.02,9.919597,16,46.7413,24,1,426.65,0.00,1051.37,0.00,1,1,1,Self-emp-inc,Prof-specialty,United-States,51,Doctorate,16,Married-civ-spouse,Husband,White
203327166,NULL,11,50,4.5455,204.70,18.609091,4,0.7337,0,1,204.70,0.00,0.00,0.00,1,1,0,Private,Machine-op-inspct,United-States,60,7th-8th,4,Divorced,Not-in-family,White
203737763,Wholesaler,367,1193,3.2507,1513.85,4.124932,10,118.3942,22,1,0.00,0.00,209.18,1304.67,1,1,0,Private,Sales,South,31,Some-college,10,Separated,Unmarried,Asian-Pac-Islander
204375348,Personal,228,923,4.0482,1110.78,4.871842,13,128.8656,26,1,519.25,332.58,0.00,258.95,1,0,0,Private,Machine-op-inspct,United-States,23,Bachelors,13,Never-married,Own-child,White
204963293,NULL,21,1079,51.3810,3278.70,156.128571,9,9.0006,28,1,0.00,0.00,719.70,2559.00,1,1,1,Private,Sales,United-States,21,HS-grad,9,Married-civ-spouse,Husband,White
205427451,NULL,16,50,3.1250,203.95,12.746875,10,3.8096,9,1,206.50,0.00,0.00,-2.55,0,0,0,Private,Adm-clerical,United-States,42,Some-college,10,Divorced,Own-child,Black
205625377,NULL,22,45,2.0455,94.36,4.289091,12,8.5162,0,1,0.00,0.00,94.36,0.00,1,1,1,Private,Prof-specialty,United-States,31,Assoc-acdm,12,Married-civ-spouse,Husband,White
206697572,NULL,18,63,3.5000,183.24,10.180000,10,2.2788,2,1,145.17,0.00,38.07,0.00,1,1,1,Self-emp-not-inc,Craft-repair,United-States,79,Some-college,10,Married-civ-spouse,Husband,White
207863001,NULL,14,53,3.7857,196.23,14.016429,9,2.1000,0,1,196.23,0.00,0.00,0.00,1,0,0,Federal-gov,Adm-clerical,United-States,60,HS-grad,9,Never-married,Not-in-family,Black
207866910,NULL,7,32,4.5714,113.60,16.228571,9,1.5365,0,1,0.00,0.00,0.00,113.60,1,1,0,Private,Other-service,Peru,41,HS-grad,9,Never-married,Own-child,White
208748565,NULL,262,562,2.1450,857.78,3.273969,12,92.4598,3,1,275.17,0.00,379.96,202.65,1,0,1,Private,Adm-clerical,United-States,34,Assoc-acdm,12,Married-civ-spouse,Wife,White
209401930,Wholesaler,27,125,4.6296,273.16,10.117037,11,12.9141,18,1,0.00,0.00,0.00,273.16,1,0,0,Private,Adm-clerical,United-States,23,Assoc-voc,11,Never-married,Not-in-family,White
210228933,NULL,69,240,3.4783,653.92,9.477101,13,21.8799,19,1,0.00,0.00,653.92,0.00,1,0,0,Local-gov,Prof-specialty,United-States,41,Bachelors,13,Divorced,Unmarried,White
210255410,NULL,25,114,4.5600,207.83,8.313200,14,12.0700,11,1,207.83,0.00,0.00,0.00,1,0,0,State-gov,Prof-specialty,United-States,29,Masters,14,Never-married,Not-in-family,White
211159301,NULL,34,79,2.3235,152.78,4.493529,13,11.0500,0,1,0.00,0.00,0.00,152.78,1,1,1,Self-emp-not-inc,Craft-repair,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
211210537,NULL,10,31,3.1000,95.83,9.583000,9,2.8130,0,1,0.00,0.00,0.00,95.83,1,1,0,State-gov,Transport-moving,United-States,32,HS-grad,9,Never-married,Own-child,White
212312727,NULL,29,95,3.2759,318.83,10.994138,10,7.6328,12,1,0.00,0.00,0.00,318.83,1,1,1,Federal-gov,Adm-clerical,United-States,38,Some-college,10,Married-civ-spouse,Husband,White
212649122,NULL,128,386,3.0156,1318.81,10.303203,10,31.2192,22,1,0.00,0.00,1318.81,0.00,1,0,1,Self-emp-not-inc,Prof-specialty,United-States,41,Some-college,10,Married-civ-spouse,Wife,White
213018291,NULL,37,96,2.5946,353.98,9.567027,13,17.1791,16,1,0.00,0.00,353.98,0.00,1,1,0,Private,Adm-clerical,United-States,28,Bachelors,13,Never-married,Not-in-family,White
213201128,NULL,132,445,3.3712,1351.44,10.238182,13,39.0060,5,1,0.00,461.19,0.00,890.25,1,1,0,Private,Prof-specialty,United-States,44,Bachelors,13,Never-married,Not-in-family,White
213635897,NULL,12,391,32.5833,511.59,42.632500,9,2.6340,6,1,381.60,0.00,129.99,0.00,1,1,1,Private,Machine-op-inspct,United-States,41,HS-grad,9,Married-civ-spouse,Husband,White
214288291,NULL,56,217,3.8750,636.32,11.362857,10,13.0256,28,1,185.72,235.75,0.00,214.85,1,1,1,Private,Craft-repair,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
214463025,NULL,252,1118,4.4365,3259.57,12.934802,9,51.5340,29,1,631.56,953.36,1115.70,558.95,1,1,1,Private,Handlers-cleaners,United-States,44,HS-grad,9,Married-civ-spouse,Husband,Black
215326202,Wholesaler,420,1323,3.1500,3170.24,7.548190,10,95.4660,27,1,930.52,508.26,516.87,1214.59,1,1,1,Self-emp-not-inc,Sales,Philippines,44,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander
217691678,Wholesaler,445,1614,3.6270,2681.97,6.026899,10,211.9090,20,1,545.63,0.00,934.75,1201.59,1,1,0,Private,Prof-specialty,United-States,21,Some-college,10,Never-married,Own-child,White
218297845,Wholesaler,91,191,2.0989,372.84,4.097143,10,37.9197,6,1,0.00,135.57,0.00,237.27,1,0,0,Private,Other-service,United-States,24,Some-college,10,Never-married,Own-child,White
219463871,Wholesaler,272,1136,4.1765,3129.88,11.506912,10,64.7632,20,1,466.24,696.61,407.18,1559.85,1,1,0,Self-emp-inc,Exec-managerial,United-States,42,Some-college,10,Divorced,Unmarried,White
223547945,NULL,235,905,3.8511,2582.72,10.990298,9,58.7500,14,1,0.00,870.70,1118.58,593.44,1,0,0,Private,Exec-managerial,United-States,36,HS-grad,9,Never-married,Not-in-family,White
223773357,NULL,111,337,3.0360,907.99,8.180090,9,24.9750,17,1,169.55,236.19,302.58,199.67,1,1,0,Private,Handlers-cleaners,United-States,40,HS-grad,9,Divorced,Not-in-family,White
225706946,Personal,1,2,2.0000,3.30,3.300000,9,0.2093,0,1,0.00,0.00,0.00,3.30,1,1,0,Private,Transport-moving,United-States,43,HS-grad,9,Widowed,Unmarried,White
226417605,NULL,21,2414,114.9524,4190.00,199.523810,13,4.7901,10,1,825.00,1692.00,1673.00,0.00,1,1,1,Self-emp-not-inc,Sales,United-States,57,Bachelors,13,Married-civ-spouse,Husband,White
227225077,NULL,19,262,13.7895,539.15,28.376316,9,4.1705,21,1,0.00,539.15,0.00,0.00,1,1,0,Private,Machine-op-inspct,United-States,41,HS-grad,9,Never-married,Unmarried,Black
228068479,NULL,4,4,1.0000,3.80,0.950000,8,1.6844,0,1,0.00,0.00,0.00,3.80,1,0,0,Private,Adm-clerical,United-States,19,12th,8,Never-married,Not-in-family,White
229648355,NULL,42,91,2.1667,193.07,4.596905,14,15.0780,21,1,0.00,0.00,0.00,193.07,1,0,0,Private,Other-service,United-States,39,Masters,14,Never-married,Not-in-family,White
230643498,NULL,1,216,216.0000,228.96,228.960000,9,0.4286,0,1,0.00,0.00,228.96,0.00,1,0,0,Private,Other-service,United-States,21,HS-grad,9,Never-married,Own-child,White
231791182,Wholesaler,10,841,84.1000,1638.60,163.860000,10,2.5640,13,1,0.00,0.00,1180.68,457.92,1,1,0,Private,Craft-repair,United-States,39,Some-college,10,Never-married,Not-in-family,White
231930358,Wholesaler,34,38,1.1176,184.44,5.424706,12,11.6586,25,1,198.24,15.90,0.00,-29.70,0,0,0,Private,Other-service,United-States,35,Assoc-acdm,12,Divorced,Unmarried,White
238315059,NULL,483,4715,9.7619,10090.58,20.891470,10,210.0084,29,1,210.30,2761.82,3692.16,3426.30,1,1,0,Private,Handlers-cleaners,United-States,23,Some-college,10,Never-married,Not-in-family,White
240154914,NULL,38,450,11.8421,875.23,23.032368,13,17.6434,22,1,468.40,238.10,168.73,0.00,1,0,0,Private,Other-service,United-States,28,Bachelors,13,Never-married,Not-in-family,White
241150563,NULL,12,267,22.2500,231.45,19.287500,13,2.4756,14,1,167.30,0.00,0.00,64.15,1,1,1,Private,Exec-managerial,United-States,63,Bachelors,13,Married-civ-spouse,Husband,White
241485196,Wholesaler,159,333,2.0943,742.49,4.669748,5,14.4531,20,1,524.77,0.00,187.75,29.97,1,0,0,Private,Prof-specialty,United-States,55,9th,5,Never-married,Own-child,White
242506971,Wholesaler,229,650,2.8384,1566.16,6.839127,13,106.3247,25,1,454.22,120.42,453.78,537.74,1,0,0,Private,Exec-managerial,United-States,28,Bachelors,13,Never-married,Not-in-family,White
245580637,NULL,47,282,6.0000,411.55,8.756383,9,19.2277,20,1,0.00,0.00,292.76,118.79,1,0,0,Private,Sales,United-States,22,HS-grad,9,Never-married,Not-in-family,White
246102026,NULL,53,64,1.2075,181.09,3.416792,7,20.6117,0,1,0.00,0.00,181.09,0.00,1,1,0,Private,Handlers-cleaners,United-States,18,11th,7,Never-married,Own-child,White
246946222,NULL,44,82,1.8636,161.03,3.659773,9,13.6532,0,1,0.00,0.00,0.00,161.03,1,0,1,Private,Adm-clerical,United-States,29,HS-grad,9,Married-civ-spouse,Wife,White
248358311,Wholesaler,282,988,3.5035,3658.68,12.974043,7,59.8122,28,1,1120.25,460.76,1368.36,709.31,1,0,0,Private,Other-service,United-States,33,11th,7,Divorced,Unmarried,White
249175351,NULL,145,374,2.5793,840.60,5.797241,7,59.7110,16,1,0.00,0.00,0.00,840.60,1,1,0,Local-gov,Protective-serv,United-States,17,11th,7,Never-married,Own-child,White
249814146,NULL,36,76,2.1111,262.47,7.290833,11,17.2188,14,1,0.00,0.00,0.00,262.47,1,1,1,Private,Craft-repair,United-States,23,Assoc-voc,11,Married-civ-spouse,Husband,White
250514186,NULL,147,661,4.4966,760.63,5.174354,11,36.7500,25,1,147.19,267.71,158.23,187.50,1,1,1,Private,Exec-managerial,United-States,44,Assoc-voc,11,Married-civ-spouse,Husband,White
251130587,NULL,38,112,2.9474,493.00,12.973684,6,3.8646,16,1,197.00,183.17,112.83,0.00,1,0,0,Private,Prof-specialty,United-States,59,10th,6,Widowed,Unmarried,White
251283502,NULL,27,621,23.0000,855.96,31.702222,13,8.7750,1,1,0.00,218.78,0.00,637.18,1,1,1,Private,Prof-specialty,United-States,40,Bachelors,13,Married-civ-spouse,Husband,White
252138172,NULL,13,48,3.6923,128.30,9.869231,13,4.4473,6,1,0.00,42.10,0.00,86.20,1,1,1,Private,Exec-managerial,United-States,38,Bachelors,13,Married-civ-spouse,Husband,White
252884666,NULL,6,38,6.3333,60.50,10.083333,10,2.8572,0,1,60.50,0.00,0.00,0.00,1,0,0,State-gov,Other-service,United-States,21,Some-college,10,Never-married,Own-child,Black
256469047,NULL,8,21,2.6250,87.90,10.987500,9,1.7144,0,1,0.00,0.00,87.90,0.00,1,1,1,Local-gov,Farming-fishing,El-Salvador,42,HS-grad,9,Married-civ-spouse,Husband,White
257063604,NULL,2,8,4.0000,22.42,11.210000,10,0.5000,0,1,0.00,0.00,22.42,0.00,1,1,0,Private,Sales,United-States,40,Some-college,10,Never-married,Not-in-family,White
258268913,NULL,14,30,2.1429,89.89,6.420714,9,5.0400,27,1,27.25,0.00,62.64,0.00,1,0,0,Private,Prof-specialty,United-States,25,HS-grad,9,Never-married,Unmarried,Black
258365506,NULL,77,335,4.3506,379.64,4.930390,9,23.1000,2,1,0.00,0.00,0.00,379.64,1,1,1,Self-emp-inc,Handlers-cleaners,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
258519802,NULL,76,202,2.6579,1250.31,16.451447,10,10.8604,29,1,0.00,569.68,125.25,555.38,1,1,0,Self-emp-inc,Exec-managerial,United-States,70,Some-college,10,Never-married,Not-in-family,White
260325461,NULL,1,3,3.0000,3.75,3.750000,9,0.1429,0,1,3.75,0.00,0.00,0.00,1,0,1,Private,Prof-specialty,Scotland,63,HS-grad,9,Married-civ-spouse,Wife,White
261677968,NULL,171,443,2.5906,1088.82,6.367368,13,79.3953,11,1,193.87,397.82,497.13,0.00,1,0,1,Private,Sales,United-States,28,Bachelors,13,Married-civ-spouse,Wife,Black
262617781,NULL,181,660,3.6464,944.30,5.217127,9,65.1600,10,1,232.19,0.00,0.00,712.11,1,1,0,Private,Handlers-cleaners,United-States,25,HS-grad,9,Never-married,Not-in-family,White
263075680,NULL,71,167,2.3521,298.35,4.202113,10,26.2984,29,1,116.79,81.51,0.00,100.05,1,1,0,Private,Transport-moving,United-States,27,Some-college,10,Never-married,Other-relative,White
264601498,NULL,216,1526,7.0648,3163.63,14.646435,7,63.0072,30,1,765.90,971.45,950.35,475.93,1,1,1,Private,Machine-op-inspct,United-States,24,11th,7,Married-civ-spouse,Husband,White
270566011,NULL,17,49,2.8824,88.03,5.178235,15,6.3750,0,1,0.00,88.03,0.00,0.00,1,1,0,Local-gov,Exec-managerial,United-States,40,Prof-school,15,Never-married,Not-in-family,White
270823556,NULL,4,9,2.2500,35.35,8.837500,9,1.3848,0,1,35.35,0.00,0.00,0.00,1,1,0,Local-gov,Other-service,United-States,26,HS-grad,9,Never-married,Other-relative,White
271348937,Wholesaler,9,5110,567.7778,12393.70,1377.077778,9,1.5579,0,1,0.00,0.00,0.00,12393.70,1,1,1,Private,Craft-repair,United-States,52,HS-grad,9,Married-civ-spouse,Husband,White
